Time (s),P (kW),Q (kW)
53802,326.0862879,152.0820228
53803,326.1243685,150.5603734
53804,289.2029113,116.2354505
53805,290.54719,118.8048949
53806,292.2013818,130.8128007
53807,292.6926222,122.2479599
53808,293.3384058,123.2920393
53809,297.1381149,120.7820679
53810,298.5421565,115.7748811
53811,299.7143214,123.4857235
53812,299.9681969,128.2388844
53813,293.4777617,116.239974
53814,294.0818331,116.3097182
53815,293.9470034,123.1156365
53816,293.6518876,119.4669028
53817,293.6307487,119.6833063
53818,293.5254549,116.2773996
53819,292.9754632,124.0919824
53820,288.613459,113.9141658
53821,287.7378829,111.2111831
53822,287.9459354,123.96522
53823,286.6794203,115.6884584
53824,286.9232382,116.3801541
53825,285.8386094,121.5224062
53826,286.7695808,127.2406087
53827,285.840411,125.0581936
53828,284.4726145,119.3283509
53829,283.9538928,114.8056447
53830,283.4009058,116.6347142
53831,282.8030922,114.7788944
53832,282.6280889,119.7432553
53833,281.5095545,119.7036235
53834,280.7043626,124.2379262
53835,281.216096,118.0059188
53836,279.9878803,112.8297114
53837,279.3206831,125.2089549
53838,278.8377083,124.0459258
53839,281.2495632,121.940459
53840,278.2012661,124.4966207
53841,277.6836904,113.6119344
53842,281.538492,121.5724946
53843,278.7777996,122.9201283
53844,279.2708138,124.5390334
53845,278.8603203,119.7409214
53846,279.1677227,120.8393494
53847,279.6459287,121.7201888
53848,279.739117,119.883382
53849,280.3336469,120.4372939
53850,278.1853806,118.3567304
53851,278.4488509,118.5713917
53852,278.712884,114.7871052
53853,279.7691177,123.1342111
53854,278.9477397,113.9245286
53855,280.0220506,115.9965529
53856,279.935221,124.9782759
53857,278.525527,113.0980524
53858,277.9691268,106.6150702
53859,277.7225106,118.1311378
53860,278.1607739,116.6933746
53861,275.514947,112.0871484
53862,275.2149509,118.5610217
53863,275.5071769,124.4621219
53864,275.7203949,120.2928636
53865,276.7526143,113.7024246
53866,278.0574937,117.9761342
53867,279.4571787,117.4245427
53868,280.8593502,118.3077378
53869,281.7042282,114.9203964
53870,282.7828969,116.4972215
53871,283.7201206,125.0619599
53872,283.8283819,125.8307456
53873,284.1747218,118.1575249
53874,322.5677171,184.4092502
53875,314.2324579,143.8013757
53876,315.4305079,144.7489061
53877,316.1076155,131.0044557
53878,316.1580903,140.8826789
53879,317.0565696,143.8635826
53880,317.5775367,139.3761903
53881,332.3891568,156.929652
53882,321.2880554,143.0660152
53883,321.8175127,138.853393
53884,320.8567773,134.6361865
53885,319.6617115,135.2446961
53886,320.6015849,140.9375034
53887,321.5899832,144.8765678
53888,322.3255767,130.6459046
53889,322.2043775,130.2067105
53890,322.5066309,135.5825436
53891,322.8408613,137.6526986
53892,321.2492848,139.3606269
53893,317.0606381,142.9377703
53894,319.6807441,146.1102248
53895,318.7956704,140.7738849
53896,316.6051408,138.3012508
53897,318.2115843,139.0205113
53898,319.0931021,148.2085504
53899,317.0931584,138.1041961
53900,320.2935199,136.5314657
53901,321.0155724,139.732016
53902,317.9743022,140.8822057
53903,322.2188968,136.4965793
53904,322.0656554,142.7740826
53905,322.1085384,138.6301276
53906,325.6389453,128.6923369
53907,325.2628542,136.0611013
53908,322.4808878,140.6343471
53909,323.7690765,138.8418882
53910,322.2437821,138.5866095
53911,320.1043533,144.784314
53912,322.0215217,150.1960092
53913,320.8005921,139.2917983
53914,320.2242741,144.5663582
53915,319.9521346,156.9256892
53916,319.9022441,150.9023977
53917,319.6614639,151.9504274
53918,320.0738912,143.1813088
53919,321.0214037,133.9175176
53920,322.3587462,150.586886
53921,323.2952957,152.8097789
53922,324.3535137,142.912343
53923,325.712474,145.2201269
53924,326.4957021,142.9828357
53925,327.4109667,149.6719676
53926,328.3778523,146.2320612
53927,328.3272168,140.6784212
53928,328.7786261,140.5358084
53929,328.5223315,140.826337
53930,336.9457661,158.4051304
53931,342.5379797,159.2140043
53932,345.594927,160.6541452
53933,349.5643837,159.2459496
53934,350.1787765,162.4236799
53935,345.2316794,157.5668593
53936,350.602293,158.3665423
53937,351.6591716,154.7965162
53938,346.9509609,157.5937118
53939,353.7653501,156.9398414
53940,354.5851514,156.2573937
53941,347.5154336,161.4618411
53942,354.6546156,160.6387271
53943,355.2827483,151.2226958
53944,350.6310708,158.4521034
53945,357.4912072,154.6629283
53946,357.1860313,151.5905423
53947,350.2273426,158.5001465
53948,356.9625582,153.1247547
53949,356.0700269,158.2788199
53950,349.8341173,158.6978092
53951,355.1215357,151.854353
53952,354.3474033,152.1641801
53953,349.3987739,161.8394129
53954,352.6046498,161.4619184
53955,351.9343744,156.0123317
53956,348.1834186,161.1520583
53957,350.1138909,164.7084455
53958,349.8949039,157.5028811
53959,348.0206316,162.0167868
53960,348.7776468,165.1927062
53961,347.5063215,157.8302887
53962,347.2841821,162.8050695
53963,347.369804,166.3995605
53964,347.0637013,162.4139438
53965,347.003266,160.1360578
53966,347.0466907,157.3768452
53967,346.825225,165.9666144
53968,347.6050031,159.7629448
53969,347.5566961,154.2826239
53970,347.9739366,160.3125085
53971,347.2470181,161.8285397
53972,347.677122,161.5923737
53973,347.7281895,159.9109491
53974,347.7255206,159.4130915
53975,347.7829401,161.3032023
53976,348.040286,165.2344617
53977,347.7850529,159.8976453
53978,349.4037574,158.1543362
53979,345.9638089,159.4960477
53980,345.2042063,157.4863331
53981,344.8272628,157.2886205
53982,344.1191345,158.3654702
53983,343.9420467,167.839475
53984,344.3642645,161.9186034
53985,344.430587,155.9461566
53986,344.1322877,159.0765273
53987,344.7230435,159.4168469
53988,344.3473773,158.0704615
53989,343.6822493,165.251891
53990,343.3609404,162.3887835
53991,343.5064409,159.6626251
53992,348.3211118,162.471318
53993,348.5042979,161.8712605
53994,348.5911789,168.1528704
53995,348.5251844,158.7398796
53996,348.5408359,159.7274653
53997,311.4030588,133.4967893
53998,311.5833073,141.251978
53999,311.7468291,145.4943613
54000,311.7658025,144.5325817
54001,311.6577437,137.7079626
54002,311.7787995,143.9275709
54003,311.2333631,141.1299277
54004,311.5992514,145.0328064
54005,311.4333308,134.2708823
54006,311.068139,144.2200795
54007,311.3932286,140.2199204
54008,311.1080094,138.0754441
54009,310.9382127,139.1096464
54010,311.0821577,141.3299381
54011,310.9592065,138.3168584
54012,311.2724212,141.1709307
54013,311.4116642,142.4214376
54014,311.409012,144.5394869
54015,311.2541271,137.2578801
54016,311.448122,141.8040364
54017,311.1590237,140.5491172
54018,311.3461944,138.1900487
54019,311.6477553,141.1613457
54020,311.2673919,143.3487842
54021,311.6234266,139.7096851
54022,312.5718403,142.0602623
54023,311.5705803,143.4885601
54024,312.5635891,144.0134875
54025,311.7696005,143.1997428
54026,311.492473,135.6115041
54027,311.7179093,142.0038174
54028,311.6672489,143.9853177
54029,311.3209766,137.4325606
54030,311.5458665,142.0564598
54031,310.9920674,139.7190326
54032,310.3557023,143.5487123
54033,307.72589,136.8657663
54034,306.2878416,143.5570791
54035,303.8327779,137.0797102
54036,302.1710354,137.0967243
54037,306.5140404,140.4158963
54038,300.0203087,138.9079008
54039,299.4215638,142.8856836
54040,298.7295172,142.2578196
54041,298.9581835,143.4650037
54042,299.1323291,145.0514044
54043,300.0998989,143.9370919
54044,301.1259976,139.9800146
54045,302.0675867,140.8253256
54046,303.9868768,141.80798
54047,305.0739441,143.3383945
54048,306.4294469,135.857783
54049,307.452482,144.8346778
54050,308.03742,140.6511025
54051,308.8578603,140.3944065
54052,309.5590445,141.2462763
54053,310.3908895,144.9171128
54054,311.5420184,143.0335581
54055,312.2053014,139.8426919
54056,313.1095335,139.7976258
54057,313.8403049,136.5343959
54058,314.2960935,139.6743008
54059,301.5133023,128.6772038
54060,301.6845813,130.0478908
54061,301.3063722,128.3865933
54062,300.7498372,128.4631361
54063,300.8084624,131.6280183
54064,300.03923,129.4276244
54065,299.3410221,125.5279272
54066,298.4774227,127.9786272
54067,297.7169674,134.559538
54068,297.0430853,127.767726
54069,324.489292,148.5731904
54070,327.9522694,150.78747
54071,329.0366913,151.0158287
54072,329.9245256,153.8111413
54073,329.1640974,151.9982575
54074,329.2379703,148.0102703
54075,329.8405435,146.1436772
54076,329.9413738,153.0926198
54077,329.9834594,155.2461784
54078,330.0922686,152.1162173
54079,330.07543,152.7806838
54080,329.7897809,157.9149138
54081,329.5807324,155.2015732
54082,330.0989044,150.9900937
54083,329.8568714,147.1283329
54084,329.5461705,151.3125057
54085,330.4426695,152.5014573
54086,330.3272525,157.1555571
54087,330.5108079,145.6985524
54088,330.5336791,151.5881885
54089,331.0326729,151.231437
54090,331.1300081,151.1240006
54091,331.4532281,150.65367
54092,331.4057062,151.6021579
54093,331.3578115,149.1230812
54094,330.4234114,155.2464765
54095,331.5927157,155.9971771
54096,331.6173142,156.4378181
54097,330.4614654,151.0620011
54098,331.844168,144.5273988
54099,331.9830668,148.0145855
54100,331.02106,154.0603598
54101,332.5546814,150.6558241
54102,332.2331177,152.4007366
54103,331.5507028,151.6325292
54104,332.6011455,148.9720834
54105,332.7355467,156.6108193
54106,332.6335254,152.2000641
54107,332.4822841,151.4319743
54108,332.149661,152.9970969
54109,334.6206001,152.9022869
54110,335.1106364,153.7835352
54111,326.5555322,151.6194454
54112,326.2619128,147.5485294
54113,326.2408019,143.6544677
54114,325.9644269,146.2299643
54115,325.994812,147.2508693
54116,325.7120829,140.4476116
54117,325.8961646,145.5895846
54118,325.3607448,144.5881475
54119,326.0778779,147.4124488
54120,325.8528759,144.9687781
54121,325.585303,148.6493429
54122,325.2395208,147.1659579
54123,325.2159378,141.9343694
54124,325.9753348,144.5328402
54125,323.93647,141.4847785
54126,323.3248302,144.5768843
54127,325.2319738,147.7408997
54128,323.0954735,151.5664969
54129,323.2766674,145.0249827
54130,325.5145875,145.5067426
54131,322.8784347,150.1404472
54132,322.8128689,146.6536327
